,0,1,2,3,4,5,6
1189,Term6,2016-2019,HES,Finished,HQAP85,FQW5,Retake
1190,Term7,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1191,Term8,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1192,Term1,2016-2019,HES,Expelled4,HQAP100,,NoRetake
1193,Term2,2016-2019,HES,Expelled4,HQAP100,,NoRetake
1194,Term3,2016-2019,HES,Expelled4,HQAP85,,NoRetake
1195,Term4,2016-2019,HES,Expelled4,HQAP75,,NoRetake
1196,Term1,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1197,Term2,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1198,Term3,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1199,Term4,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1200,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1201,Term6,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1202,Term7,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1203,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1204,Term1,2016-2019,HES,Finished,HQAP85,FQW4,NoRetake
1205,Term2,2016-2019,HES,Finished,HQAP85,FQW4,NoRetake
1206,Term3,2016-2019,HES,Finished,HQAP75,FQW4,NoRetake
1207,Term4,2016-2019,HES,Finished,HQAP75,FQW4,NoRetake
1208,Term5,2016-2019,HES,Finished,HQAP50,FQW4,Retake
1209,Term6,2016-2019,HES,Finished,HQAP50,FQW4,Retake
1210,Term7,2016-2019,HES,Finished,HQAP-50,FQW4,Retake
1211,Term8,2016-2019,HES,Finished,HQAP50,FQW4,Retake
1212,Term1,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1213,Term2,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1214,Term3,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1215,Term4,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1216,Term5,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1217,Term6,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1218,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1219,Term8,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1220,Term1,2016-2019,HES,Expelled2,HQAP85,,NoRetake
1221,Term2,2016-2019,HES,Expelled2,HQAP85,,Retake
1222,Term1,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1223,Term2,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1224,Term3,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1225,Term4,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1226,Term5,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1227,Term6,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1228,Term7,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1229,Term8,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1230,Term1,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1231,Term2,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1232,Term3,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1233,Term4,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1234,Term5,2016-2019,HES,Finished,HQAP75,FQW5,Retake
1235,Term6,2016-2019,HES,Finished,HQAP75,FQW5,Retake
1236,Term7,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1237,Term8,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1238,Term1,2016-2019,OES,Finished,HQAP75,FQW4,NoRetake
1239,Term2,2016-2019,OES,Finished,HQAP-50,FQW4,NoRetake
1240,Term3,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1241,Term4,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1242,Term5,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1243,Term6,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1244,Term7,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1245,Term8,2016-2019,OES,Finished,HQAP85,FQW4,NoRetake
1246,Term1,2016-2019,OES,Expelled5,HQAP50,,NoRetake
1247,Term2,2016-2019,OES,Expelled5,HQAP50,,Retake
1248,Term3,2016-2019,OES,Expelled5,HQAP50,,Retake
1249,Term4,2016-2019,OES,Expelled5,HQAP-50,,NoRetake
1250,Term5,2016-2019,OES,Expelled5,HQAP-50,,NoRetake
1251,Term1,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1252,Term2,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1253,Term3,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1254,Term4,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1255,Term5,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1256,Term6,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1257,Term7,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1258,Term8,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1259,Term1,2016-2019,HES,Finished,HQAP50,FQW4,Retake
1260,Term2,2016-2019,HES,Finished,HQAP-50,FQW4,Retake
1261,Term3,2016-2019,HES,Finished,HQAP-50,FQW4,Retake
1262,Term4,2016-2019,HES,Finished,HQAP-50,FQW4,Retake
1263,Term5,2016-2019,HES,Finished,HQAP-50,FQW4,Retake
1264,Term6,2016-2019,HES,Finished,HQAP-50,FQW4,Retake
1265,Term7,2016-2019,HES,Finished,HQAP50,FQW4,Retake
1266,Term8,2016-2019,HES,Finished,HQAP85,FQW4,NoRetake
1267,Term1,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1268,Term2,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1269,Term3,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1270,Term4,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1271,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1272,Term6,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1273,Term7,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1274,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1275,Term1,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1276,Term2,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1277,Term3,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1278,Term4,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1279,Term5,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1280,Term6,2016-2019,HES,Finished,HQAP85,FQW5,Retake
1281,Term7,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1282,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1283,Term1,2016-2019,OES,Expelled3,HQAP85,,NoRetake
1284,Term2,2016-2019,OES,Expelled3,HQAP-50,,Retake
1285,Term3,2016-2019,OES,Expelled3,HQAP-50,,NoRetake
1286,Term1,2016-2019,HES,Finished,HQAP85,FQW5,Retake
1287,Term2,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1288,Term3,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1289,Term4,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1290,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1291,Term6,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1292,Term7,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1293,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1294,Term1,2016-2019,OES,Finished,HQAP75,FQW3,NoRetake
1295,Term2,2016-2019,OES,Finished,HQAP75,FQW3,NoRetake
1296,Term3,2016-2019,OES,Finished,HQAP85,FQW3,NoRetake
1297,Term4,2016-2019,OES,Finished,HQAP50,FQW3,NoRetake
1298,Term5,2016-2019,OES,Finished,HQAP50,FQW3,Retake
1299,Term6,2016-2019,OES,Finished,HQAP50,FQW3,Retake
1300,Term7,2016-2019,OES,Finished,HQAP-50,FQW3,Retake
1301,Term8,2016-2019,OES,Finished,HQAP50,FQW3,Retake
1302,Term1,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1303,Term2,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1304,Term3,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1305,Term4,2016-2019,HES,Finished,HQAP85,FQW5,NoRetake
1306,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1307,Term6,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1308,Term7,2016-2019,HES,Finished,HQAP75,FQW5,Retake
1309,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1310,Term1,2016-2019,HES,Finished,HQAP50,FQW5,NoRetake
1311,Term2,2016-2019,HES,Finished,HQAP-50,FQW5,Retake
1312,Term3,2016-2019,HES,Finished,HQAP75,FQW5,NoRetake
1313,Term4,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1314,Term5,2016-2019,HES,Finished,HQAP75,FQW5,Retake
1315,Term6,2016-2019,HES,Finished,HQAP85,FQW5,Retake
1316,Term7,2016-2019,HES,Finished,HQAP50,FQW5,Retake
1317,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1318,Term1,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1319,Term2,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1320,Term3,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1321,Term4,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1322,Term5,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1323,Term6,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1324,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1325,Term8,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1326,Term1,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1327,Term2,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1328,Term3,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1329,Term4,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1330,Term5,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1331,Term6,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1332,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1333,Term8,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1334,Term1,2016-2019,OES,Finished,HQAP85,FQW4,NoRetake
1335,Term2,2016-2019,OES,Finished,HQAP100,FQW4,NoRetake
1336,Term3,2016-2019,OES,Finished,HQAP100,FQW4,NoRetake
1337,Term4,2016-2019,OES,Finished,HQAP85,FQW4,NoRetake
1338,Term5,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1339,Term6,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1340,Term7,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1341,Term8,2016-2019,OES,Finished,HQAP100,FQW4,NoRetake
1342,Term1,2016-2019,HES,Finished,HQAP100,FQW4,NoRetake
1343,Term2,2016-2019,HES,Finished,HQAP100,FQW4,NoRetake
1344,Term3,2016-2019,HES,Finished,HQAP100,FQW4,NoRetake
1345,Term4,2016-2019,HES,Finished,HQAP100,FQW4,NoRetake
1346,Term5,2016-2019,HES,Finished,HQAP85,FQW4,NoRetake
1347,Term6,2016-2019,HES,Finished,HQAP50,FQW4,Retake
1348,Term7,2016-2019,HES,Finished,HQAP50,FQW4,Retake
1349,Term8,2016-2019,HES,Finished,HQAP100,FQW4,NoRetake
1350,Term1,2016-2019,OES,Finished,HQAP75,FQW5,NoRetake
1351,Term2,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1352,Term3,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1353,Term4,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1354,Term5,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1355,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1356,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1357,Term8,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1358,Term1,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1359,Term2,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1360,Term3,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1361,Term4,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1362,Term5,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1363,Term6,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1364,Term7,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1365,Term8,2016-2019,HES,Finished,HQAP100,FQW5,NoRetake
1366,Term1,2016-2019,HES,Expelled5,HQAP75,,NoRetake
1367,Term2,2016-2019,HES,Expelled5,HQAP50,,Retake
1368,Term3,2016-2019,HES,Expelled5,HQAP-50,,Retake
1369,Term4,2016-2019,HES,Expelled5,HQAP-50,,Retake
1370,Term5,2016-2019,HES,Expelled5,HQAP-50,,Retake
1371,Term1,2016-2019,OES,Expelled2,HQAP-50,,Retake
1372,Term2,2016-2019,OES,Expelled2,HQAP-50,,Retake
1373,Term1,2016-2019,OES,Expelled2,HQAP-50,,Retake
1374,Term2,2016-2019,OES,Expelled2,HQAP-50,,NoRetake
1375,Term1,2016-2019,OES,Finished,HQAP50,FQW5,NoRetake
1376,Term2,2016-2019,OES,Finished,HQAP75,FQW5,NoRetake
1377,Term3,2016-2019,OES,Finished,HQAP85,FQW5,NoRetake
1378,Term4,2016-2019,OES,Finished,HQAP50,FQW5,NoRetake
1379,Term5,2016-2019,OES,Finished,HQAP75,FQW5,NoRetake
1380,Term6,2016-2019,OES,Finished,HQAP85,FQW5,Retake
1381,Term7,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1382,Term8,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1383,Term1,2016-2019,OES,Expelled1,HQAP-50,,Retake
1384,Term1,2016-2019,OES,Finished,HQAP-50,FQW3,Retake
1385,Term2,2016-2019,OES,Finished,HQAP-50,FQW3,Retake
1386,Term3,2016-2019,OES,Finished,HQAP-50,FQW3,Retake
1387,Term4,2016-2019,OES,Finished,HQAP-50,FQW3,Retake
1388,Term5,2016-2019,OES,Finished,HQAP-50,FQW3,Retake
1389,Term6,2016-2019,OES,Finished,HQAP-50,FQW3,Retake
1390,Term7,2016-2019,OES,Finished,HQAP-50,FQW3,Retake
1391,Term8,2016-2019,OES,Finished,HQAP85,FQW3,NoRetake
1392,Term1,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1393,Term2,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1394,Term3,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1395,Term4,2016-2019,OES,Finished,HQAP50,FQW5,NoRetake
1396,Term5,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1397,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1398,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1399,Term8,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1400,Term1,2016-2019,OES,Expelled2,HQAP-50,,Retake
1401,Term2,2016-2019,OES,Expelled2,HQAP-50,,NoRetake
1402,Term1,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1403,Term2,2016-2019,OES,Finished,HQAP50,FQW5,NoRetake
1404,Term3,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1405,Term4,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1406,Term5,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1407,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1408,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1409,Term8,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1410,Term1,2016-2019,OES,Expelled1,HQAP-50,,Retake
1411,Term1,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1412,Term2,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1413,Term3,2016-2019,OES,Finished,HQAP75,FQW4,NoRetake
1414,Term4,2016-2019,OES,Finished,HQAP75,FQW4,NoRetake
1415,Term5,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1416,Term6,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1417,Term7,2016-2019,OES,Finished,HQAP100,FQW4,NoRetake
1418,Term8,2016-2019,OES,Finished,HQAP100,FQW4,NoRetake
1419,Term1,2016-2019,OES,Expelled2,HQAP-50,,Retake
1420,Term2,2016-2019,OES,Expelled2,HQAP-50,,NoRetake
1421,Term1,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1422,Term2,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1423,Term3,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1424,Term4,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1425,Term5,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1426,Term6,2016-2019,OES,Finished,HQAP-50,FQW4,Retake
1427,Term7,2016-2019,OES,Finished,HQAP50,FQW4,Retake
1428,Term8,2016-2019,OES,Finished,HQAP50,FQW4,NoRetake
1429,Term1,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1430,Term2,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1431,Term3,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1432,Term4,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1433,Term5,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1434,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1435,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1436,Term8,2016-2019,OES,Finished,HQAP100,FQW5,NoRetake
1437,Term1,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1438,Term2,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1439,Term3,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1440,Term4,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1441,Term5,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1442,Term6,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1443,Term7,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1444,Term8,2016-2019,OES,Finished,HQAP85,FQW5,Retake
1445,Term1,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1446,Term2,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1447,Term3,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1448,Term4,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1449,Term5,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1450,Term6,2016-2019,OES,Finished,HQAP-50,FQW5,Retake
1451,Term7,2016-2019,OES,Finished,HQAP50,FQW5,Retake
1452,Term8,2016-2019,OES,Finished,HQAP75,FQW5,Retake
1453,Term1,2016-2019,OES,Expelled2,HQAP50,,NoRetake
1454,Term2,2016-2019,OES,Expelled2,HQAP-50,,Retake
1455,Term2,2017-2020,OES,Expelled7,HQAP-50,,Retake
1456,Term4,2017-2020,OES,Expelled7,HQAP50,,Retake
1457,Term6,2017-2020,OES,Expelled7,HQAP50,,Retake
1458,Term7,2017-2020,OES,Expelled7,HQAP-50,,NoRetake
1459,Term1,2017-2020,OES,Expelled7,HQAP-50,,Retake
1460,Term3,2017-2020,OES,Expelled7,HQAP-50,,Retake
1461,Term5,2017-2020,OES,Expelled7,HQAP-50,,Retake
1462,Term1,2017-2020,OES,Expelled8,HQAP50,,Retake
1463,Term2,2017-2020,OES,Expelled8,HQAP-50,,Retake
1464,Term3,2017-2020,OES,Expelled8,HQAP-50,,Retake
1465,Term4,2017-2020,OES,Expelled8,HQAP-50,,Retake
1466,Term5,2017-2020,OES,Expelled8,HQAP-50,,Retake
1467,Term6,2017-2020,OES,Expelled8,HQAP-50,,Retake
1468,Term7,2017-2020,OES,Expelled8,HQAP-50,,Retake
1469,Term8,2017-2020,OES,Expelled8,HQAP50,,Retake
1470,Term1,2017-2020,HES,Expelled3,HQAP100,,NoRetake
1471,Term2,2017-2020,HES,Expelled3,HQAP75,,Retake
1472,Term3,2017-2020,HES,Expelled3,HQAP-50,,NoRetake
1473,Term1,2017-2020,HES,Expelled7,HQAP75,,NoRetake
1474,Term2,2017-2020,HES,Expelled7,HQAP-50,,Retake
1475,Term3,2017-2020,HES,Expelled7,HQAP50,,Retake
1476,Term4,2017-2020,HES,Expelled7,HQAP85,,Retake
1477,Term5,2017-2020,HES,Expelled7,HQAP50,,Retake
1478,Term6,2017-2020,HES,Expelled7,HQAP-50,,Retake
1479,Term7,2017-2020,HES,Expelled7,HQAP-50,,Retake
1480,Term1,2017-2020,HES,Expelled4,HQAP85,,NoRetake
1481,Term2,2017-2020,HES,Expelled4,HQAP50,,NoRetake
1482,Term3,2017-2020,HES,Expelled4,HQAP50,,Retake
1483,Term4,2017-2020,HES,Expelled4,HQAP50,,Retake
1484,Term1,2017-2020,HES,Expelled1,HQAP-50,,Retake
1485,Term1,2017-2020,OES,Expelled3,HQAP75,,Retake
1486,Term2,2017-2020,OES,Expelled3,HQAP-50,,Retake
1487,Term3,2017-2020,OES,Expelled3,HQAP-50,,NoRetake
1488,Term1,2017-2020,HES,Expelled2,HQAP85,,NoRetake
1489,Term2,2017-2020,HES,Expelled2,HQAP85,,NoRetake
1490,Term1,2017-2020,HES,Expelled4,HQAP75,,NoRetake
1491,Term2,2017-2020,HES,Expelled4,HQAP-50,,Retake
1492,Term3,2017-2020,HES,Expelled4,HQAP-50,,Retake
1493,Term4,2017-2020,HES,Expelled4,HQAP-50,,NoRetake
1494,Term1,2017-2020,HES,Expelled4,HQAP50,,NoRetake
1495,Term2,2017-2020,HES,Expelled4,HQAP-50,,NoRetake
1496,Term3,2017-2020,HES,Expelled4,HQAP-50,,Retake
1497,Term4,2017-2020,HES,Expelled4,HQAP-50,,Retake
1498,Term1,2017-2020,HES,Expelled1,HQAP-50,,Retake
1499,Term1,2017-2020,HES,Expelled3,HQAP100,,NoRetake
1500,Term2,2017-2020,HES,Expelled3,HQAP50,,Retake
1501,Term3,2017-2020,HES,Expelled3,HQAP-50,,NoRetake
1502,Term1,2017-2020,HES,Expelled2,HQAP75,,Retake
1503,Term2,2017-2020,HES,Expelled2,HQAP-50,,Retake
1504,Term1,2017-2020,OES,Expelled2,HQAP-50,,Retake
1505,Term2,2017-2020,OES,Expelled2,HQAP-50,,NoRetake
1506,Term1,2017-2020,OES,Expelled1,HQAP-50,,Retake
1507,Term1,2017-2020,OES,Expelled7,HQAP50,,Retake
1508,Term2,2017-2020,OES,Expelled7,HQAP-50,,Retake
1509,Term3,2017-2020,OES,Expelled7,HQAP50,,Retake
1510,Term4,2017-2020,OES,Expelled7,HQAP50,,Retake
1511,Term5,2017-2020,OES,Expelled7,HQAP-50,,Retake
1512,Term6,2017-2020,OES,Expelled7,HQAP-50,,Retake
1513,Term7,2017-2020,OES,Expelled7,HQAP-50,,Retake
1514,Term1,2017-2020,OES,Expelled1,HQAP-50,,Retake
1515,Term1,2017-2020,OES,Expelled2,HQAP-50,,Retake
1516,Term2,2017-2020,OES,Expelled2,HQAP-50,,NoRetake
1517,Term1,2017-2020,OES,Expelled2,HQAP50,,Retake
1518,Term2,2017-2020,OES,Expelled2,HQAP-50,,Retake
1519,Term1,2017-2020,OES,Expelled1,HQAP50,,Retake
1520,Term1,2017-2020,OES,Expelled4,HQAP50,,Retake
1521,Term2,2017-2020,OES,Expelled4,HQAP-50,,Retake
1522,Term3,2017-2020,OES,Expelled4,HQAP-50,,Retake
1523,Term4,2017-2020,OES,Expelled4,HQAP-50,,Retake
1524,Term1,2017-2020,OES,Expelled1,HQAP-50,,Retake
1525,Term1,2018-2021,OES,Expelled6,HQAP-50,,Retake
1526,Term2,2018-2021,OES,Expelled6,HQAP-50,,Retake
1527,Term3,2018-2021,OES,Expelled6,HQAP-50,,Retake
1528,Term4,2018-2021,OES,Expelled6,HQAP-50,,Retake
1529,Term5,2018-2021,OES,Expelled6,HQAP-50,,Retake
1530,Term6,2018-2021,OES,Expelled6,HQAP-50,,Retake
1531,Term1,2018-2021,HES,Expelled5,HQAP50,,Retake
1532,Term2,2018-2021,HES,Expelled5,HQAP-50,,Retake
1533,Term3,2018-2021,HES,Expelled5,HQAP-50,,Retake
1534,Term4,2018-2021,HES,Expelled5,HQAP-50,,Retake
1535,Term5,2018-2021,HES,Expelled5,HQAP-50,,Retake
1536,Term1,2018-2021,HES,Expelled3,HQAP85,,NoRetake
1537,Term2,2018-2021,HES,Expelled3,HQAP50,,Retake
1538,Term3,2018-2021,HES,Expelled3,HQAP-50,,Retake
1539,Term1,2018-2021,HES,Expelled5,HQAP-50,,Retake
1540,Term2,2018-2021,HES,Expelled5,HQAP-50,,Retake
1541,Term3,2018-2021,HES,Expelled5,HQAP-50,,Retake
1542,Term4,2018-2021,HES,Expelled5,HQAP-50,,Retake
1543,Term5,2018-2021,HES,Expelled5,HQAP-50,,Retake
1544,Term1,2018-2021,HES,Expelled4,HQAP85,,NoRetake
1545,Term2,2018-2021,HES,Expelled4,HQAP50,,Retake
1546,Term3,2018-2021,HES,Expelled4,HQAP-50,,Retake
1547,Term4,2018-2021,HES,Expelled4,HQAP-50,,NoRetake
1548,Term1,2018-2021,OES,Expelled4,HQAP-50,,Retake
1549,Term2,2018-2021,OES,Expelled4,HQAP-50,,Retake
1550,Term3,2018-2021,OES,Expelled4,HQAP-50,,Retake
1551,Term4,2018-2021,OES,Expelled4,HQAP-50,,Retake
1552,Term1,2018-2021,OES,Expelled3,HQAP50,,Retake
1553,Term2,2018-2021,OES,Expelled3,HQAP-50,,Retake
1554,Term3,2018-2021,OES,Expelled3,HQAP-50,,NoRetake
1555,Term1,2018-2021,OES,Expelled3,HQAP50,,Retake
1556,Term2,2018-2021,OES,Expelled3,HQAP-50,,Retake
1557,Term3,2018-2021,OES,Expelled3,HQAP-50,,NoRetake
1558,Term1,2018-2021,OES,Expelled2,HQAP50,,Retake
1559,Term2,2018-2021,OES,Expelled2,HQAP-50,,Retake
1560,Term1,2018-2021,OES,Expelled2,HQAP-50,,Retake
1561,Term2,2018-2021,OES,Expelled2,HQAP-50,,Retake
1562,Term1,2018-2021,HES,Expelled2,HQAP100,,NoRetake
1563,Term2,2018-2021,HES,Expelled2,HQAP-50,,Retake
1564,Term1,2018-2021,HES,Expelled3,HQAP100,,NoRetake
1565,Term2,2018-2021,HES,Expelled3,HQAP-50,,Retake
1566,Term3,2018-2021,HES,Expelled3,HQAP-50,,NoRetake
1567,Term1,2018-2021,OES,Expelled1,HQAP50,,Retake
1568,Term1,2018-2021,OES,Expelled2,HQAP-50,,Retake
1569,Term2,2018-2021,OES,Expelled2,HQAP-50,,Retake
1570,Term1,2018-2021,OES,Expelled1,HQAP-50,,Retake
1571,Term1,2018-2021,OES,Expelled1,HQAP-50,,NoRetake
1572,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
1573,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
1574,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
1575,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
1576,Term1,2019-2022,OES,Expelled2,HQAP-50,,Retake
1577,Term2,2019-2022,OES,Expelled2,HQAP-50,,Retake
1578,Term1,2019-2022,OES,Expelled2,HQAP100,,NoRetake
1579,Term2,2019-2022,OES,Expelled2,HQAP100,,NoRetake
1580,Term1,2019-2022,OES,Expelled2,HQAP75,,Retake
1581,Term2,2019-2022,OES,Expelled2,HQAP75,,NoRetake
1582,Term1,2019-2022,OES,Expelled1,HQAP-50,,NoRetake
